filename,Interpreter,Song,Interpretation
4142.wav,211,Hakuna,Hum
4143.wav,167,Hakuna,Hum
4144.wav,8,Hakuna,Whistle
4145.wav,172,Hakuna,Whistle
4146.wav,77,Hakuna,Hum
4147.wav,52,Hakuna,Hum
4148.wav,192,Hakuna,Whistle
4149.wav,19,Hakuna,Hum
4150.wav,16,Hakuna,Whistle
4151.wav,183,Hakuna,Hum
4152.wav,121,Hakuna,Hum
4153.wav,223,Hakuna,Whistle
4154.wav,201,Hakuna,Whistle
4155.wav,95,Hakuna,Hum
4156.wav,46,Hakuna,Whistle
4157.wav,173,Hakuna,Hum
4158.wav,219,Hakuna,Hum
4159.wav,27,Hakuna,Hum
4160.wav,28,Mamma,Hum
4161.wav,61,Mamma,Hum
4162.wav,11,Mamma,Hum
4163.wav,160,Mamma,Hum
4164.wav,15,Mamma,Hum
4165.wav,26,Mamma,Hum
4166.wav,61,Mamma,Whistle
4167.wav,75,Mamma,Hum
4168.wav,82,Mamma,Whistle
4169.wav,63,Mamma,Hum
4170.wav,175,Mamma,Whistle
4171.wav,182,Mamma,Hum
4172.wav,225,Mamma,Hum
4173.wav,49,Mamma,Whistle
4174.wav,70,Mamma,Hum
4175.wav,44,Mamma,Hum
4176.wav,56,Mamma,Hum
4177.wav,81,Mamma,Hum
4178.wav,185,Mamma,Whistle
4179.wav,212,Mamma,Whistle
4180.wav,51,Mamma,Hum
4181.wav,104,Mamma,Hum
4182.wav,46,Mamma,Hum
4183.wav,164,Mamma,Whistle
4184.wav,113,Mamma,Hum
4185.wav,0,Mamma,Hum
4186.wav,170,Mamma,Whistle
4187.wav,105,Mamma,Whistle
4188.wav,103,Mamma,Hum
4189.wav,189,Mamma,Hum
4190.wav,29,Mamma,Hum
4191.wav,71,Mamma,Whistle
4192.wav,169,Mamma,Hum
4193.wav,78,Mamma,Hum
4194.wav,70,Mamma,Whistle
4195.wav,113,Mamma,Hum
4196.wav,59,Mamma,Hum
4197.wav,173,Mamma,Hum
4198.wav,136,Mamma,Hum
4199.wav,42,Mamma,Hum
4200.wav,120,Mamma,Hum
4201.wav,221,Mamma,Hum
4202.wav,57,Mamma,Whistle
4203.wav,215,Mamma,Whistle
4204.wav,10,Mamma,Hum
4205.wav,199,Mamma,Hum
4206.wav,58,Mamma,Whistle
4207.wav,137,Mamma,Hum
4208.wav,34,Mamma,Hum
4209.wav,155,Mamma,Hum
4210.wav,31,Mamma,Hum
4211.wav,28,Mamma,Hum
4212.wav,175,Mamma,Whistle
4213.wav,143,Mamma,Hum
4214.wav,45,Mamma,Hum
4215.wav,68,Mamma,Hum
4216.wav,181,Mamma,Hum
4217.wav,67,Mamma,Hum
4218.wav,104,Mamma,Hum
4219.wav,31,Mamma,Hum
4220.wav,83,Mamma,Hum
4221.wav,8,Mamma,Whistle
4222.wav,23,Mamma,Whistle
4223.wav,95,Mamma,Hum
4224.wav,208,Mamma,Whistle
4225.wav,115,Mamma,Hum
4226.wav,162,Mamma,Hum
4227.wav,122,Mamma,Whistle
4228.wav,43,Mamma,Hum
4229.wav,68,Mamma,Hum
4230.wav,26,Mamma,Whistle
4231.wav,27,Mamma,Hum
4232.wav,150,Mamma,Whistle
4233.wav,13,Mamma,Hum
4234.wav,231,Mamma,Hum
4235.wav,186,Mamma,Hum
4236.wav,161,Mamma,Hum
4237.wav,190,Mamma,Whistle
4238.wav,26,Mamma,Hum
4239.wav,156,Mamma,Hum
4240.wav,128,Mamma,Hum
4241.wav,8,Mamma,Hum
4242.wav,24,Mamma,Whistle
4243.wav,40,Mamma,Hum
4244.wav,5,Mamma,Hum
4245.wav,147,Mamma,Hum
4246.wav,204,Mamma,Hum
4247.wav,54,Mamma,Whistle
4248.wav,198,Mamma,Hum
4249.wav,13,Mamma,Hum
4250.wav,206,Mamma,Hum
4251.wav,146,Mamma,Hum
4252.wav,128,Mamma,Whistle
4253.wav,0,Mamma,Whistle
4254.wav,79,Mamma,Hum
4255.wav,3,Mamma,Hum
4256.wav,120,Mamma,Whistle
4257.wav,92,Mamma,Whistle
4258.wav,72,Mamma,Hum
4259.wav,5,Mamma,Whistle
4260.wav,1,Mamma,Hum
4261.wav,93,Mamma,Hum
4262.wav,110,Mamma,Hum
4263.wav,118,Mamma,Hum
4264.wav,6,Mamma,Hum
4265.wav,212,Mamma,Hum
4266.wav,62,Mamma,Hum
4267.wav,151,Mamma,Hum
4268.wav,21,Mamma,Hum
4269.wav,33,Mamma,Hum
4270.wav,131,Mamma,Hum
4271.wav,151,Mamma,Whistle
4272.wav,111,Mamma,Hum
4273.wav,154,Mamma,Whistle
4274.wav,224,Mamma,Hum
4275.wav,211,Mamma,Hum
4276.wav,58,Mamma,Whistle
4277.wav,180,Mamma,Hum
4278.wav,206,Mamma,Hum
4279.wav,147,Mamma,Hum
4280.wav,21,Mamma,Hum
4281.wav,233,Mamma,Hum
4282.wav,60,Mamma,Hum
4283.wav,126,Mamma,Hum
4284.wav,137,Mamma,Whistle
4285.wav,103,Mamma,Hum
4286.wav,19,Mamma,Hum
4287.wav,25,Mamma,Hum
4288.wav,1,Mamma,Hum
4289.wav,6,Mamma,Hum
4290.wav,127,Mamma,Hum
4291.wav,151,Mamma,Hum
4292.wav,115,Mamma,Hum
4293.wav,105,Mamma,Hum
4294.wav,117,Mamma,Hum
4295.wav,73,Mamma,Whistle
4296.wav,116,Mamma,Hum
4297.wav,234,Mamma,Hum
4298.wav,81,Mamma,Hum
4299.wav,186,Mamma,Hum
4300.wav,148,Mamma,Whistle
4301.wav,32,Mamma,Hum
4302.wav,226,Mamma,Hum
4303.wav,105,Mamma,Hum
4304.wav,142,Mamma,Hum
4305.wav,14,Mamma,Whistle
4306.wav,99,Mamma,Hum
4307.wav,215,Mamma,Whistle
4308.wav,192,Mamma,Hum
4309.wav,53,Mamma,Hum
4310.wav,62,Mamma,Hum
4311.wav,168,Mamma,Hum
4312.wav,73,Mamma,Hum
4313.wav,47,Mamma,Hum
4314.wav,111,Mamma,Whistle
4315.wav,56,Mamma,Hum
4316.wav,107,Mamma,Hum
4317.wav,25,Mamma,Hum
4318.wav,29,Mamma,Whistle
4319.wav,164,Mamma,Hum
4320.wav,106,Mamma,Hum
4321.wav,11,Mamma,Hum
4322.wav,197,Mamma,Hum
4323.wav,28,Mamma,Hum
4324.wav,99,Mamma,Hum
4325.wav,220,Mamma,Hum
4326.wav,86,Mamma,Hum
4327.wav,169,Mamma,Whistle
4328.wav,0,Mamma,Whistle
4329.wav,23,Mamma,Whistle
4330.wav,77,Mamma,Hum
4331.wav,108,Mamma,Hum
4332.wav,187,Mamma,Hum
4333.wav,177,Mamma,Hum
4334.wav,190,Mamma,Whistle
4335.wav,176,Mamma,Hum
4336.wav,29,Mamma,Whistle
4337.wav,159,Mamma,Hum
4338.wav,211,Mamma,Hum
4339.wav,101,Mamma,Hum
4340.wav,43,Mamma,Whistle
4341.wav,59,Mamma,Whistle
4342.wav,217,Mamma,Hum
4343.wav,231,Mamma,Hum
4344.wav,99,Mamma,Hum
4345.wav,209,Mamma,Hum
4346.wav,0,Mamma,Hum
4347.wav,2,Mamma,Hum
4348.wav,100,Mamma,Whistle
4349.wav,173,Mamma,Hum
4350.wav,197,Mamma,Hum
4351.wav,187,Mamma,Hum
4352.wav,94,Mamma,Hum
4353.wav,191,Mamma,Hum
4354.wav,206,Mamma,Hum
4355.wav,162,Mamma,Whistle
4356.wav,203,Mamma,Whistle
4357.wav,134,Mamma,Hum
4358.wav,52,Mamma,Whistle
4359.wav,200,Mamma,Hum
4360.wav,77,Mamma,Hum
4361.wav,172,Mamma,Whistle
4362.wav,230,Mamma,Hum
4363.wav,201,Mamma,Hum
4364.wav,46,Mamma,Whistle
4365.wav,47,Mamma,Hum
4366.wav,10,Mamma,Hum
4367.wav,229,Mamma,Hum
4368.wav,139,Mamma,Whistle
4369.wav,188,Mamma,Hum
4370.wav,211,Mamma,Hum
4371.wav,110,Mamma,Hum
4372.wav,69,Mamma,Whistle
4373.wav,92,Mamma,Hum
4374.wav,23,Mamma,Hum
4375.wav,183,Mamma,Hum
4376.wav,50,Mamma,Hum
4377.wav,217,Mamma,Whistle
4378.wav,50,Mamma,Hum
4379.wav,218,Mamma,Hum
4380.wav,177,Mamma,Hum
4381.wav,63,Mamma,Hum
4382.wav,168,Mamma,Hum
4383.wav,98,Mamma,Whistle
4384.wav,94,Mamma,Hum
4385.wav,79,Mamma,Hum
4386.wav,88,Mamma,Hum
4387.wav,198,Mamma,Whistle
4388.wav,97,Mamma,Hum
4389.wav,228,Mamma,Whistle
4390.wav,34,Mamma,Hum
4391.wav,177,Mamma,Hum
4392.wav,88,Mamma,Hum
4393.wav,148,Mamma,Hum
4394.wav,231,Mamma,Whistle
4395.wav,110,Mamma,Hum
4396.wav,217,Mamma,Hum
4397.wav,184,Mamma,Hum
4398.wav,142,Mamma,Hum
4399.wav,97,Mamma,Whistle
4400.wav,91,Mamma,Whistle
4401.wav,212,Mamma,Whistle
4402.wav,161,Mamma,Hum
4403.wav,178,Mamma,Whistle
4404.wav,205,Mamma,Whistle
4405.wav,123,Mamma,Hum
4406.wav,45,Mamma,Hum
4407.wav,185,Mamma,Hum
4408.wav,129,Mamma,Hum
4409.wav,226,Mamma,Hum
4410.wav,19,Mamma,Hum
4411.wav,164,Mamma,Hum
4412.wav,135,Mamma,Whistle
4413.wav,28,Mamma,Hum
4414.wav,96,Mamma,Whistle
4415.wav,136,Mamma,Hum
4416.wav,34,Mamma,Hum
4417.wav,185,Mamma,Whistle
4418.wav,137,Mamma,Hum
4419.wav,228,Mamma,Whistle
4420.wav,181,Mamma,Hum
4421.wav,17,Mamma,Hum
4422.wav,134,Mamma,Hum
4423.wav,195,Mamma,Whistle
4424.wav,173,Mamma,Hum
4425.wav,57,Mamma,Whistle
4426.wav,125,Mamma,Hum
4427.wav,234,Mamma,Whistle
4428.wav,219,Mamma,Hum
4429.wav,148,Mamma,Hum
4430.wav,109,Mamma,Whistle
4431.wav,161,Mamma,Hum
4432.wav,117,Mamma,Hum
4433.wav,21,Mamma,Hum
4434.wav,92,Mamma,Hum
4435.wav,140,Mamma,Hum
4436.wav,19,Mamma,Hum
4437.wav,96,Mamma,Hum
4438.wav,8,Mamma,Whistle
4439.wav,218,Mamma,Whistle
4440.wav,66,Mamma,Whistle
4441.wav,23,Mamma,Hum
4442.wav,120,Mamma,Hum
4443.wav,232,Mamma,Whistle
4444.wav,192,Mamma,Whistle
4445.wav,56,Mamma,Hum
4446.wav,18,Mamma,Hum
4447.wav,173,Mamma,Hum
4448.wav,159,Mamma,Hum
4449.wav,223,Mamma,Whistle
4450.wav,32,Mamma,Hum
4451.wav,230,Mamma,Hum
4452.wav,108,Mamma,Hum
4453.wav,209,Mamma,Hum
4454.wav,159,Mamma,Hum
4455.wav,79,Mamma,Hum
4456.wav,87,Mamma,Whistle
4457.wav,220,Mamma,Whistle
4458.wav,180,Mamma,Hum
4459.wav,75,Mamma,Hum
4460.wav,53,Mamma,Whistle
4461.wav,213,Mamma,Whistle
4462.wav,196,Mamma,Whistle
4463.wav,163,Mamma,Hum
4464.wav,178,Mamma,Whistle
4465.wav,119,Mamma,Hum
4466.wav,223,Mamma,Hum
4467.wav,83,Mamma,Whistle
4468.wav,142,Mamma,Hum
4469.wav,172,Mamma,Hum
4470.wav,188,Mamma,Hum
4471.wav,123,Mamma,Whistle
4472.wav,114,Mamma,Hum
4473.wav,129,Mamma,Hum
4474.wav,200,Mamma,Hum
4475.wav,60,Mamma,Hum
4476.wav,138,Mamma,Hum
4477.wav,53,Mamma,Whistle
4478.wav,31,Mamma,Hum
4479.wav,51,Mamma,Hum
4480.wav,122,Mamma,Hum
4481.wav,128,Mamma,Hum
4482.wav,180,Mamma,Hum
4483.wav,154,Mamma,Hum
4484.wav,16,Mamma,Whistle
4485.wav,232,Mamma,Whistle
4486.wav,20,Mamma,Hum
4487.wav,83,Mamma,Whistle
4488.wav,7,Mamma,Hum
4489.wav,222,Mamma,Hum
4490.wav,228,Mamma,Hum
4491.wav,24,Mamma,Whistle
4492.wav,18,Mamma,Hum
4493.wav,129,Mamma,Whistle
4494.wav,117,Mamma,Hum
4495.wav,218,Mamma,Whistle
4496.wav,96,Mamma,Hum
4497.wav,207,Mamma,Hum
4498.wav,51,Mamma,Hum
4499.wav,44,Mamma,Hum
4500.wav,111,Mamma,Whistle
4501.wav,225,Mamma,Hum
4502.wav,178,Mamma,Hum
4503.wav,112,Mamma,Hum
4504.wav,221,Mamma,Hum
4505.wav,37,Mamma,Hum
4506.wav,70,Mamma,Hum
4507.wav,179,Mamma,Hum
4508.wav,120,Mamma,Whistle
4509.wav,106,Mamma,Hum
4510.wav,13,Mamma,Whistle
4511.wav,118,Mamma,Hum
4512.wav,57,Mamma,Hum
4513.wav,213,Mamma,Whistle
4514.wav,16,Mamma,Hum
4515.wav,75,Mamma,Hum
4516.wav,82,Mamma,Whistle
4517.wav,13,Mamma,Whistle
4518.wav,234,Mamma,Whistle
4519.wav,178,Mamma,Hum
4520.wav,24,Mamma,Hum
4521.wav,170,Mamma,Whistle
4522.wav,169,Mamma,Whistle
4523.wav,225,Mamma,Hum
4524.wav,2,Mamma,Hum
4525.wav,229,Mamma,Hum
4526.wav,149,Mamma,Whistle
4527.wav,189,Mamma,Hum
4528.wav,155,Mamma,Hum
4529.wav,176,Mamma,Hum
4530.wav,22,Mamma,Whistle
4531.wav,142,Mamma,Hum
4532.wav,156,Mamma,Hum
4533.wav,179,Mamma,Hum
4534.wav,77,Mamma,Hum
4535.wav,154,Mamma,Whistle
4536.wav,89,Mamma,Hum
4537.wav,99,Mamma,Hum
4538.wav,65,Mamma,Hum
4539.wav,2,Mamma,Hum
4540.wav,191,Mamma,Hum
4541.wav,6,Mamma,Whistle
4542.wav,73,Mamma,Hum
4543.wav,67,Mamma,Hum
4544.wav,184,Mamma,Hum
4545.wav,124,Mamma,Hum
4546.wav,26,Mamma,Whistle
4547.wav,214,Mamma,Hum
4548.wav,86,Mamma,Hum
4549.wav,153,Mamma,Whistle
4550.wav,19,Mamma,Hum
4551.wav,102,Mamma,Hum
4552.wav,145,Mamma,Whistle
4553.wav,78,Mamma,Hum
4554.wav,2,Mamma,Hum
4555.wav,181,Mamma,Hum
4556.wav,222,Mamma,Whistle
4557.wav,46,Mamma,Whistle
4558.wav,167,Mamma,Hum
4559.wav,183,Mamma,Hum
4560.wav,229,Mamma,Hum
4561.wav,7,Mamma,Hum
4562.wav,32,Mamma,Hum
4563.wav,101,Mamma,Hum
4564.wav,38,Mamma,Whistle
4565.wav,61,Mamma,Hum
4566.wav,90,Mamma,Whistle
4567.wav,196,Mamma,Hum
4568.wav,68,Mamma,Hum
4569.wav,175,Mamma,Hum
4570.wav,3,Mamma,Hum
4571.wav,111,Mamma,Hum
4572.wav,204,Mamma,Hum
4573.wav,156,Mamma,Hum
4574.wav,203,Mamma,Whistle
4575.wav,109,Mamma,Hum
4576.wav,16,Mamma,Hum
4577.wav,232,Mamma,Hum
4578.wav,194,Mamma,Hum
4579.wav,195,Mamma,Whistle
4580.wav,184,Mamma,Whistle
4581.wav,44,Mamma,Whistle
4582.wav,91,Mamma,Hum
4583.wav,133,Mamma,Hum
4584.wav,68,Mamma,Hum
4585.wav,109,Mamma,Hum
4586.wav,3,Mamma,Hum
4587.wav,27,Mamma,Hum
4588.wav,160,Mamma,Hum
4589.wav,217,Mamma,Whistle
4590.wav,199,Mamma,Hum
4591.wav,45,Mamma,Hum
4592.wav,160,Mamma,Whistle
4593.wav,33,Mamma,Hum
4594.wav,224,Mamma,Hum
4595.wav,141,Mamma,Whistle
4596.wav,194,Mamma,Hum
4597.wav,235,Mamma,Hum
4598.wav,165,Mamma,Hum
4599.wav,148,Mamma,Whistle
4600.wav,51,Mamma,Hum
4601.wav,107,Mamma,Hum
4602.wav,97,Mamma,Hum
4603.wav,37,Mamma,Hum
4604.wav,9,Mamma,Hum
4605.wav,18,Mamma,Hum
4606.wav,49,Mamma,Hum
4607.wav,135,Mamma,Hum
4608.wav,95,Mamma,Hum
4609.wav,40,Mamma,Whistle
4610.wav,212,Mamma,Hum
4611.wav,50,Mamma,Hum
4612.wav,24,Mamma,Hum
4613.wav,126,Mamma,Hum
4614.wav,127,Mamma,Hum
4615.wav,115,Mamma,Hum
4616.wav,22,Mamma,Whistle
4617.wav,153,Mamma,Hum
4618.wav,59,Mamma,Hum
4619.wav,83,Mamma,Hum
4620.wav,97,Mamma,Whistle
4621.wav,216,Mamma,Whistle
4622.wav,106,Mamma,Whistle
4623.wav,157,Mamma,Hum
4624.wav,79,Mamma,Hum
4625.wav,219,Mamma,Whistle
4626.wav,38,Mamma,Hum
4627.wav,56,Mamma,Hum
4628.wav,194,Mamma,Hum
4629.wav,140,Mamma,Hum
4630.wav,25,Mamma,Hum
4631.wav,214,Mamma,Whistle
4632.wav,91,Mamma,Whistle
4633.wav,127,Mamma,Hum
4634.wav,10,Mamma,Whistle
4635.wav,165,Mamma,Hum
4636.wav,226,Mamma,Hum
4637.wav,38,Mamma,Whistle
4638.wav,90,Mamma,Hum
4639.wav,187,Mamma,Hum
4640.wav,143,Mamma,Hum
4641.wav,74,Mamma,Hum
4642.wav,108,Mamma,Hum
4643.wav,121,Mamma,Whistle
4644.wav,134,Mamma,Hum
4645.wav,191,Mamma,Whistle
4646.wav,213,Mamma,Hum
4647.wav,167,Mamma,Hum
4648.wav,98,Mamma,Hum
4649.wav,198,Mamma,Hum
4650.wav,87,Mamma,Hum
4651.wav,188,Mamma,Hum
4652.wav,40,Mamma,Whistle
4653.wav,165,Mamma,Hum
4654.wav,47,Mamma,Whistle
4655.wav,235,Mamma,Hum
4656.wav,108,Mamma,Hum
4657.wav,55,Mamma,Hum
4658.wav,35,Mamma,Hum
4659.wav,124,Mamma,Hum
4660.wav,10,Mamma,Whistle
4661.wav,138,Mamma,Hum
4662.wav,174,Mamma,Whistle
4663.wav,235,Mamma,Hum
4664.wav,95,Mamma,Hum
4665.wav,65,Mamma,Hum
4666.wav,222,Mamma,Whistle
4667.wav,4,Mamma,Hum
4668.wav,58,Mamma,Hum
4669.wav,114,Mamma,Hum
4670.wav,163,Mamma,Hum
4671.wav,216,Mamma,Hum
4672.wav,14,Mamma,Whistle
4673.wav,119,Mamma,Hum
4674.wav,112,Mamma,Hum
4675.wav,232,Mamma,Hum
4676.wav,155,Mamma,Hum
4677.wav,214,Mamma,Whistle
4678.wav,67,Mamma,Whistle
4679.wav,110,Mamma,Hum
4680.wav,144,Mamma,Hum
4681.wav,104,Mamma,Hum
4682.wav,147,Mamma,Hum
4683.wav,219,Mamma,Hum
4684.wav,52,Mamma,Hum
4685.wav,163,Mamma,Hum
4686.wav,30,Mamma,Whistle
4687.wav,5,Mamma,Whistle
4688.wav,112,Mamma,Hum
4689.wav,199,Mamma,Hum
4690.wav,209,Mamma,Hum
4691.wav,223,Mamma,Hum
4692.wav,181,Mamma,Hum
4693.wav,224,Mamma,Hum
4694.wav,124,Mamma,Hum
4695.wav,35,Mamma,Hum
4696.wav,200,Mamma,Whistle
4697.wav,189,Mamma,Whistle
4698.wav,150,Mamma,Hum
4699.wav,44,Mamma,Whistle
4700.wav,76,Mamma,Whistle
4701.wav,6,Mamma,Whistle
4702.wav,11,Mamma,Hum
4703.wav,159,Mamma,Hum
4704.wav,119,Mamma,Hum
4705.wav,234,Mamma,Hum
4706.wav,66,Mamma,Hum
4707.wav,82,Mamma,Hum
4708.wav,89,Mamma,Whistle
4709.wav,103,Mamma,Hum
4710.wav,123,Mamma,Hum
4711.wav,9,Mamma,Whistle
4712.wav,221,Mamma,Hum
4713.wav,103,Mamma,Hum
4714.wav,64,Mamma,Hum
4715.wav,15,Mamma,Whistle
4716.wav,201,Mamma,Hum
4717.wav,76,Mamma,Hum
4718.wav,198,Mamma,Whistle
4719.wav,96,Mamma,Whistle
4720.wav,167,Mamma,Hum
4721.wav,80,Mamma,Whistle
4722.wav,135,Mamma,Whistle
4723.wav,114,Mamma,Hum
4724.wav,98,Mamma,Hum
4725.wav,152,Mamma,Hum
4726.wav,175,Mamma,Hum
4727.wav,200,Mamma,Whistle
4728.wav,220,Mamma,Whistle
4729.wav,138,Mamma,Hum
4730.wav,43,Mamma,Hum
4731.wav,43,Mamma,Whistle
4732.wav,125,Mamma,Hum
4733.wav,166,Mamma,Hum
4734.wav,145,Mamma,Hum
4735.wav,133,Mamma,Hum
4736.wav,78,Mamma,Hum
4737.wav,136,Mamma,Hum
4738.wav,104,Mamma,Hum
4739.wav,95,Mamma,Hum
4740.wav,4,Mamma,Hum
4741.wav,49,Mamma,Whistle
4742.wav,116,Mamma,Hum
4743.wav,88,Mamma,Hum
4744.wav,80,Mamma,Hum
4745.wav,216,Mamma,Hum
4746.wav,119,Mamma,Hum
4747.wav,67,Mamma,Whistle
4748.wav,190,Mamma,Hum
4749.wav,157,Mamma,Hum
4750.wav,18,Mamma,Hum
4751.wav,72,Mamma,Whistle
4752.wav,211,Mamma,Hum
4753.wav,126,Mamma,Hum
4754.wav,207,Mamma,Whistle
4755.wav,73,Mamma,Whistle
4756.wav,199,Mamma,Hum
4757.wav,215,Mamma,Hum
4758.wav,215,Mamma,Hum
4759.wav,94,Mamma,Hum
4760.wav,161,Mamma,Hum
4761.wav,42,Mamma,Hum
4762.wav,34,Mamma,Hum
4763.wav,224,Mamma,Hum
4764.wav,30,Mamma,Whistle
4765.wav,105,Mamma,Whistle
4766.wav,76,Mamma,Hum
4767.wav,87,Mamma,Hum
4768.wav,59,Mamma,Whistle
4769.wav,124,Mamma,Hum
4770.wav,57,Mamma,Hum
4771.wav,109,Mamma,Whistle
4772.wav,64,Mamma,Hum
4773.wav,207,Mamma,Hum
4774.wav,5,Mamma,Hum
4775.wav,22,Mamma,Hum
4776.wav,49,Mamma,Hum
4777.wav,157,Mamma,Hum
4778.wav,90,Mamma,Whistle
4779.wav,32,Mamma,Hum
4780.wav,84,Mamma,Whistle
4781.wav,160,Mamma,Whistle
4782.wav,112,Mamma,Hum
4783.wav,46,Mamma,Hum
4784.wav,177,Mamma,Hum
4785.wav,86,Mamma,Hum
4786.wav,189,Mamma,Whistle
4787.wav,17,Mamma,Whistle
4788.wav,90,Mamma,Hum
4789.wav,21,Mamma,Hum
4790.wav,228,Mamma,Hum
4791.wav,17,Mamma,Whistle
4792.wav,206,Mamma,Hum
4793.wav,174,Mamma,Whistle
4794.wav,102,Mamma,Hum
4795.wav,100,Mamma,Hum
4796.wav,25,Mamma,Hum
4797.wav,176,Mamma,Hum
4798.wav,205,Mamma,Whistle
4799.wav,137,Mamma,Whistle
4800.wav,183,Mamma,Hum
4801.wav,27,Mamma,Hum
4802.wav,150,Mamma,Hum
4803.wav,187,Mamma,Hum
4804.wav,58,Mamma,Hum
4805.wav,20,Mamma,Whistle
4806.wav,72,Mamma,Hum
4807.wav,131,Mamma,Hum
4808.wav,75,Mamma,Hum
4809.wav,54,Mamma,Hum
4810.wav,156,Mamma,Hum
4811.wav,102,Mamma,Hum
4812.wav,70,Mamma,Whistle
4813.wav,229,Mamma,Hum
4814.wav,147,Mamma,Hum
4815.wav,208,Mamma,Hum
4816.wav,139,Mamma,Hum
4817.wav,89,Mamma,Whistle
4818.wav,94,Mamma,Hum
4819.wav,92,Mamma,Whistle
4820.wav,152,Mamma,Hum
4821.wav,77,Mamma,Hum
4822.wav,134,Mamma,Hum
4823.wav,65,Mamma,Hum
4824.wav,55,Mamma,Whistle
4825.wav,71,Mamma,Hum
4826.wav,138,Mamma,Hum
4827.wav,38,Mamma,Hum
4828.wav,201,Mamma,Whistle
4829.wav,7,Mamma,Hum
4830.wav,165,Mamma,Hum
4831.wav,174,Mamma,Hum
4832.wav,114,Mamma,Hum
4833.wav,188,Mamma,Hum
4834.wav,89,Mamma,Hum
4835.wav,129,Mamma,Whistle
4836.wav,169,Mamma,Hum
4837.wav,133,Mamma,Hum
4838.wav,170,Mamma,Hum
4839.wav,157,Mamma,Hum
4840.wav,213,Mamma,Hum
4841.wav,222,Mamma,Hum
4842.wav,63,Mamma,Hum
4843.wav,54,Mamma,Whistle
4844.wav,74,Mamma,Hum
4845.wav,78,Mamma,Hum
4846.wav,116,Mamma,Hum
4847.wav,69,Mamma,Hum
4848.wav,14,Mamma,Hum
4849.wav,35,Mamma,Hum
4850.wav,27,Mamma,Hum
4851.wav,54,Mamma,Hum
4852.wav,126,Mamma,Hum
4853.wav,162,Mamma,Hum
4854.wav,155,Mamma,Hum
4855.wav,113,Mamma,Hum
4856.wav,170,Mamma,Hum
4857.wav,149,Mamma,Whistle
4858.wav,179,Mamma,Hum
4859.wav,184,Mamma,Whistle
4860.wav,141,Mamma,Hum
4861.wav,162,Mamma,Whistle
4862.wav,167,Mamma,Hum
4863.wav,235,Mamma,Hum
4864.wav,81,Mamma,Hum
4865.wav,204,Mamma,Hum
4866.wav,121,Mamma,Hum
4867.wav,9,Mamma,Whistle
4868.wav,121,Mamma,Hum
4869.wav,35,Mamma,Hum
4870.wav,219,Mamma,Whistle
4871.wav,80,Mamma,Hum
4872.wav,100,Mamma,Hum
4873.wav,186,Mamma,Hum
4874.wav,191,Mamma,Whistle
4875.wav,174,Mamma,Hum
4876.wav,107,Mamma,Hum
4877.wav,11,Mamma,Hum
4878.wav,205,Mamma,Hum
4879.wav,141,Mamma,Hum
4880.wav,179,Mamma,Hum
4881.wav,17,Mamma,Hum
4882.wav,82,Mamma,Hum
4883.wav,127,Mamma,Hum
4884.wav,86,Mamma,Hum
4885.wav,168,Mamma,Hum
4886.wav,195,Mamma,Hum
4887.wav,101,Mamma,Hum
4888.wav,226,Mamma,Hum
4889.wav,45,Mamma,Hum
4890.wav,182,Mamma,Hum
4891.wav,29,Mamma,Hum
4892.wav,15,Mamma,Whistle
4893.wav,69,Mamma,Hum
4894.wav,203,Mamma,Hum
4895.wav,106,Mamma,Whistle
4896.wav,84,Mamma,Hum
4897.wav,102,Mamma,Hum
4898.wav,186,Mamma,Hum
4899.wav,52,Mamma,Hum
4900.wav,101,Mamma,Hum
4901.wav,230,Mamma,Whistle
4902.wav,194,Mamma,Hum
4903.wav,16,Mamma,Whistle
4904.wav,100,Mamma,Whistle
4905.wav,214,Mamma,Hum
4906.wav,52,Mamma,Whistle
4907.wav,4,Mamma,Hum
4908.wav,3,Mamma,Hum
4909.wav,146,Mamma,Hum
4910.wav,4,Mamma,Hum
4911.wav,195,Mamma,Hum
4912.wav,150,Mamma,Whistle
4913.wav,133,Mamma,Hum
4914.wav,121,Mamma,Whistle
4915.wav,50,Mamma,Hum
4916.wav,192,Mamma,Whistle
4917.wav,37,Mamma,Hum
4918.wav,122,Mamma,Whistle
4919.wav,71,Mamma,Whistle
4920.wav,209,Mamma,Hum
4921.wav,154,Mamma,Hum
4922.wav,183,Mamma,Hum
4923.wav,47,Mamma,Whistle
4924.wav,203,Mamma,Hum
4925.wav,113,Mamma,Hum
4926.wav,20,Mamma,Hum
4927.wav,131,Mamma,Hum
4928.wav,66,Mamma,Hum
4929.wav,223,Mamma,Whistle
4930.wav,22,Mamma,Hum
4931.wav,20,Mamma,Whistle
4932.wav,93,Mamma,Hum
4933.wav,205,Mamma,Hum
4934.wav,15,Mamma,Hum
4935.wav,168,Mamma,Hum
4936.wav,221,Mamma,Hum
4937.wav,176,Mamma,Hum
4938.wav,225,Mamma,Hum
4939.wav,136,Mamma,Whistle
4940.wav,220,Mamma,Hum
4941.wav,30,Mamma,Hum
4942.wav,87,Mamma,Whistle
4943.wav,128,Mamma,Whistle
4944.wav,107,Mamma,Hum
4945.wav,71,Mamma,Hum
4946.wav,93,Mamma,Hum
4947.wav,123,Mamma,Whistle
4948.wav,146,Mamma,Whistle
4949.wav,231,Mamma,Whistle
